0.278, 3, -0.434548, -0.822408, 9.81443
0.276, 4, -0.105345, 0.149039, 0.0311246
0.286, 3, -0.811634, -0.814029, 9.96586
0.287, 4, -0.204106, 0.152032, -0.00897826
0.293, 5, 19.4824,-23.877, 7.50732
0.295, 3, -0.927753, -0.551265, 9.81623
0.297, 4, -0.237026, 0.155025, -0.0454898
0.306, 3, -1.42515, 0.0311246, 9.65402
0.305, 4, -0.248398, 0.196325, -0.0933739
0.319, 5, 19.7021,-23.7305, 7.83691
0.316, 3, -1.1151, 0.19393, 10.0347
0.315, 4, -0.242413, 0.220865, -0.0694318
0.325, 3, -0.129287, 0.130484, 10.3735
0.324, 4, -0.174777, 0.178967, -0.0341174
0.319, 5, 19.7021,-23.7305, 7.83691
0.333, 3, -0.00778116, 0.185551, 10.4902
0.335, 4, -0.0820014, 0.101155, -0.11552
0.353, 3, -0.986411, 0.990601, 9.95988
0.352, 4, 0.0137667, -0.133477, -0.259771
0.345, 5, 19.4458,-23.6572, 8.42285
0.363, 3, -0.888249, 0.694917, 9.07103
0.362, 4, -0.11133, -0.188543, -0.174777
0.373, 3, -1.23002, -1.01574, 9.7049
0.372, 4, -0.29329, -0.154426, -0.105943
0.369, 5, 19.1528,-23.3643, 7.69043
0.381, 3, -1.42096, -1.70587, 9.98562
0.382, 4, -0.271143, -0.125097, -0.186748
0.391, 3, -1.54965, -1.64123, 9.90002
0.39, 4, -0.131681, -0.053271, -0.317232
0.394, 5, 19.4458,-22.8149, 7.83691
0.401, 3, -1.76094, -1.24379, 9.46907
0.4, 4, 0.0377087, 0.0377087, -0.428562
0.419, 3, -0.638653, -1.66337, 8.85376
0.41, 4, 0.150236, 0.0843956, -0.536301
0.42, 5, 19.3359,-23.0713, 8.12988
0.428, 3, 0.140061, -2.0656, 8.80228
0.43, 4, 0.0161609, 0.199317, -1.02352
0.439, 3, -0.139462, -2.30801, 9.18236
0.438, 4, -0.135272, 0.266355, -1.37966
0.443, 5, 19.043,-22.7783, 7.72705
0.448, 3, -0.969053, -2.03747, 9.60973
0.447, 4, -0.292691, 0.312443, -1.74477
0.458, 3, -1.10852, -1.66337, 10.1155
0.457, 4, -0.438737, 0.282516, -2.02789
0.47, 5, 19.2627,-21.7163, 8.09326
0.476, 3, -0.881066, -2.22361, 10.1508
0.468, 4, -0.567426, 0.237026, -2.24816
0.486, 3, -0.86311, -1.78727, 10.4297
0.485, 4, -0.761955, 0.205303, -2.68869
0.47, 5, 19.2627,-21.7163, 8.09326
0.496, 3, -2.05123, -1.38564, 10.8056
0.495, 4, -0.793678, 0.171784, -2.86526
0.506, 3, -2.29843, -0.648829, 10.8332
0.505, 4, -0.749385, 0.122703, -2.91554
0.493, 5, 19.1162,-19.5557, 7.61719
0.514, 3, -2.26312, -0.0987608, 11.2833
0.516, 4, -0.591966, 0.077213, -2.81917
0.524, 3, -2.48099, -0.134075, 10.7733
0.523, 4, -0.426168, 0.0700304, -2.65038
0.519, 5, 18.8232,-18.4204, 7.9834
0.534, 3, -1.70826, -1.09235, 10.4555
0.533, 4, -0.302268, 0.0526724, -2.45286
0.553, 3, -1.59214, -1.21386, 9.93773
0.552, 4, -0.0592565, 0.131083, -2.24576
0.545, 5, 18.6768,-17.5415, 7.58057
0.562, 3, -0.481235, -1.39103, 10.1508
0.561, 4, 0.0365116, 0.187346, -2.13383
0.572, 3, -1.49039, -0.706888, 10.4309
0.57, 4, 0.143652, 0.193332, -2.11348
0.569, 5, 17.9443,-16.7725, 7.50732
0.582, 3, -1.65499, -0.1239, 10.58
0.58, 4, 0.226252, 0.101155, -2.01113
0.589, 3, -0.946308, -0.551265, 10.3489
0.591, 4, 0.319027, 0.00718261, -1.81421
0.594, 5, 17.4316,-16.5894, 7.58057
0.599, 3, -0.589572, -1.90279, 9.92157
0.601, 4, 0.460884, -0.065242, -1.64003
0.61, 3, -1.05584, -2.13204, 9.27454
0.608, 4, 0.580594, -0.146046, -1.61369
0.594, 5, 17.4316,-16.5894, 7.58057
0.629, 3, -1.41617, -2.56, 8.91122
0.628, 4, 0.426168, -0.255581, -1.69629
0.621, 5, 17.3584,-16.9556, 6.92139
0.637, 3, -0.799065, -1.82259, 10.0515
0.639, 4, 0.325013, -0.300472, -1.80463
0.646, 3, -2.00993, -0.714669, 11.1061
0.648, 4, 0.265158, -0.281917, -2.00095
0.645, 5, 16.3696,-17.2119, 7.69043
0.657, 3, -1.30364, -0.211887, 11.1588
0.656, 4, 0.385466, -0.275333, -1.93332
0.667, 3, -0.137667, -0.497395, 10.8236
0.666, 4, 0.608127, -0.235829, -1.67774
0.669, 5, 15.3442,-17.3218, 6.99463
0.684, 3, 0.908001, -1.89441, 10.1933
0.675, 4, 0.791882, -0.162207, -1.50176
0.695, 3, 0.11552, -1.35811, 9.63906
0.694, 4, 0.992995, -0.256778, -1.74896
0.697, 5, 14.978,-18.1274, 6.62842
0.705, 3, 0.28491, -0.319626, 9.51635
0.703, 4, 1.02173, -0.296881, -1.91955
0.715, 3, 0.146046, 0.594959, 9.94132
0.713, 4, 0.949899, -0.307056, -1.92135
0.719, 5, 14.0625,-19.0063, 6.51855
0.724, 3, 0.132878, 0.401627, 10.3112
0.723, 4, 0.776918, -0.275932, -1.79805
0.733, 3, 0.797868, -0.204106, 10.1628
0.731, 4, 0.630872, -0.248398, -1.61429
0.744, 5, 13.5132,-19.812, 6.44531
0.752, 3, -1.04447, -0.501585, 9.58758
0.751, 4, 0.341174, -0.0490811, -1.35452
0.762, 3, -1.4024, -0.45849, 9.64923
0.761, 4, 0.120907, -0.0137667, -1.16059
0.744, 5, 13.5132,-19.812, 6.44531
0.772, 3, -0.467468, -0.746392, 9.98861
0.77, 4, -0.120907, -0.0209493, -0.977433
0.779, 3, -0.305859, -0.65242, 10.4046
0.781, 4, -0.259172, -0.0580594, -0.881066
0.769, 5, 12.8174,-19.5557, 6.11572
0.79, 3, -1.19112, -0.102352, 10.5129
0.789, 4, -0.271742, -0.0568623, -0.872088
0.809, 3, -1.45508, 0.529717, 10.1119
0.808, 4, 0.00897826, -0.0137667, -0.61112
0.794, 5, 13.0737,-19.0796, 6.22559
0.817, 3, -1.075, -0.00957681, 10.3663
0.819, 4, 0.174178, 0.0634463, -0.40043
0.827, 3, 0.187945, -0.558448, 9.69412
0.829, 4, 0.316633, 0.0879869, -0.226252
0.821, 5, 12.6709,-19.1895, 6.51855
0.838, 3, 0.493804, -1.00856, 9.69233
0.836, 4, 0.222661, 0.0436942, -0.134075
0.847, 3, 0.141258, -0.878073, 9.7025
0.846, 4, 0.077213, -0.00897826, -0.0861913
0.844, 5, 12.9272,-19.4458, 6.18896
0.855, 3, -0.00778116, -0.733224, 9.60314
0.857, 4, -0.0299275, -0.0490811, -0.0215478
0.866, 3, -0.25618, -0.506374, 9.69592
0.864, 4, -0.126893, -0.0407014, 0.059855
0.87, 5, 12.7075,-18.9331, 6.00586
0.875, 3, -1.53827, -0.0454898, 9.88566
0.874, 4, -0.153229, -0.00418985, 0.170587
0.893, 3, -1.21745, 0.468665, 9.84915
0.884, 4, -0.0927753, 0.0305261, 0.386664
0.894, 5, 12.5977,-19.043, 6.11572
0.902, 3, -0.808043, 0.51595, 9.63726
0.904, 4, 0.0808043, 0.0790087, 0.872088
0.913, 3, -1.04208, 0.960673, 9.66479
0.912, 4, 0.114922, 0.0951695, 1.00856
0.894, 5, 12.5977,-19.043, 6.11572
0.923, 3, -0.40043, 1.16957, 10.2885
0.921, 4, 0.0963666, 0.0538695, 1.21266
0.92, 5, 13.2202,-19.4458, 6.7749
0.933, 3, -0.500388, 1.14144, 10.9996
0.931, 4, 0.181959, -0.0413, 1.4042
0.95, 3, -0.353743, -0.671574, 10.7452
0.942, 4, 0.394445, -0.094571, 1.55563
0.945, 5, 13.0371,-20.3247, 6.81152
0.961, 3, 0.211288, -1.51493, 9.72824
0.959, 4, 0.737414, -0.216675, 1.68013
0.971, 3, -0.0526724, -1.75734, 9.04649
0.969, 4, 0.651223, -0.170587, 1.62087
0.972, 5, 13.2935,-21.0205, 6.37207
0.98, 3, -0.201711, -1.64841, 8.85615
0.979, 4, 0.457891, -0.137667, 1.62866
0.988, 3, -0.339378, -1.21147, 9.2075
0.99, 4, 0.23104, -0.0802058, 1.67355
0.995, 5, 13.623,-21.5698, 6.55518
0.997, 3, -0.175974, -0.810437, 9.581
0.999, 4, 0.0921768, -0.0179565, 1.78787
1.008, 3, -0.287304, -0.82181, 9.96946
1.007, 4, -0.0371101, 0.0580594, 1.91416
1.02, 5, 13.6597,-21.8994, 6.95801
1.026, 3, -1.24917, -0.145448, 9.84376
1.017, 4, -0.0939724, 0.12809, 1.96863
1.037, 3, -1.39103, -0.35494, 10.0616
1.036, 4, -0.15263, 0.23104, 2.26551
1.02, 5, 13.6597,-21.8994, 6.95801
1.046, 3, -0.303465, -0.553659, 9.73243
1.045, 4, -0.162207, 0.226851, 2.396
1.056, 3, 0.985813, -1.28569, 10.1359
1.055, 4, -0.195726, 0.21069, 2.36607
1.047, 5, 14.2822,-22.0093, 6.7749
1.064, 3, 1.50715, -1.16119, 9.87967
1.066, 4, -0.229843, 0.0784101, 2.14042
1.075, 3, 1.34434, -0.745794, 10.1861
1.073, 4, -0.301071, -0.0604536, 1.86688
1.071, 5, 14.4653,-22.0825, 7.14111
1.083, 3, 0.310049, -0.137667, 10.9768
1.084, 4, -0.383072, -0.111929, 1.67594
1.103, 3, -0.731429, 0.316633, 10.6285
1.102, 4, -0.127491, -0.0790087, 1.85012
1.095, 5, 15.0513,-21.8628, 6.99463
1.113, 3, -0.56982, 0.204106, 9.40383
1.111, 4, 0.0377087, 0.0395043, 2.01293
1.122, 3, -0.903811, 0.181959, 8.49223
1.121, 4, 0.101155, 0.240617, 2.1051
1.12, 5, 15.1978,-22.4121, 7.80029
1.131, 3, -1.39522, -0.493804, 8.40903
1.13, 4, -0.0209493, 0.496198, 2.20626
1.142, 3, -1.96265, -0.61531, 9.05487
1.14, 4, -0.202909, 0.701501, 2.33435
1.146, 5, 16.2964,-22.4121, 7.65381
1.149, 3, -1.13006, -1.37128, 9.78151
1.151, 4, -0.371101, 0.725443, 2.5169
1.146, 5, 16.2964,-22.4121, 7.65381
1.169, 3, 0.475848, -1.6909, 11.0708
1.168, 4, -0.562637, 0.187346, 2.40138
1.178, 3, 0.535703, -2.47321, 11.3671
1.179, 4, -0.531513, -0.0281319, 2.1458
1.172, 5, 17.2852,-22.0825, 8.31299
1.189, 3, -1.04746, -2.40557, 11.7549
1.187, 4, -0.301669, 0.0227449, 1.734
1.197, 3, -1.70168, -1.4467, 10.9182
1.198, 4, 0.0736217, 0.12809, 1.47483
1.195, 5, 17.7612,-22.2656, 8.05664
1.208, 3, -1.55204, 0.36751, 10.1089
1.207, 4, 0.319027, 0.176572, 1.50595
1.217, 3, -1.1582, 1.39522, 8.87531
1.216, 4, 0.340575, 0.256778, 1.75315
1.22, 5, 18.4204,-23.1812, 8.12988
1.227, 3, -0.538097, 1.27012, 8.27676
1.226, 4, 0.0688333, 0.31364, 2.07278
1.236, 3, -0.414197, 0.913388, 8.78313
1.235, 4, -0.344166, 0.341772, 2.35889
1.245, 5, 18.6768,-23.1812, 8.64258
1.255, 3, 0.257975, -2.71083, 11.0546
1.253, 4, -0.643442, 0.380678, 2.42473
1.265, 3, 0.847547, -2.6025, 10.835
1.264, 4, -0.519542, 0.183755, 2.09373
1.271, 5, 19.3359,-23.1079, 7.80029
1.273, 3, -0.706888, -0.199317, 10.6686
1.275, 4, -0.494403, -0.0191536, 1.70407
1.284, 3, -1.53768, 0.593163, 10.3136
1.283, 4, -0.640449, -0.250194, 1.58257
1.271, 5, 19.3359,-23.1079, 7.80029
1.293, 3, -1.05764, 0.429759, 9.97903
1.292, 4, -0.773926, -0.450708, 1.60711
1.301, 3, -0.811634, -0.688932, 9.86651
1.303, 4, -0.820014, -0.53271, 1.71904
1.296, 5, 19.4092,-22.5952, 7.69043
1.312, 3, -1.73101, -1.62087, 10.1317
1.311, 4, -0.749984, -0.470461, 1.71126
1.331, 3, -2.09912, -0.537498, 10.4609
1.329, 4, -0.0520739, -0.299275, 1.52211
1.322, 5, 19.043,-22.3755, 8.09326
1.339, 3, -2.66295, 0.345962, 10.1568
1.341, 4, 0.302867, -0.214281, 1.55623
1.35, 3, -2.34811, -0.80086, 9.05427
1.348, 4, 0.45849, -0.0957681, 1.78368
1.345, 5, 18.2739,-23.3276, 8.53271
1.358, 3, -1.4856, -1.85311, 8.61733
1.36, 4, 0.343568, 0.00658405, 2.0632
1.369, 3, -0.483629, -3.08014, 8.77654
1.368, 4, 0.0658405, 0.133477, 2.19129
1.37, 5, 18.9697,-24.0234, 8.1665
1.379, 3, 0.147243, -3.53205, 9.9084
1.378, 4, -0.265756, 0.251391, 2.11887
1.388, 3, 0.0849942, -2.35649, 10.9636
1.387, 4, -0.517746, 0.226851, 1.95606
1.396, 5, 19.5557,-23.7671, 9.00879
1.407, 3, -0.370503, -1.43353, 10.9744
1.405, 4, -0.638055, 0.0724246, 1.86329
1.415, 3, -1.00736, -0.640449, 10.8104
1.416, 4, -0.475848, 0.122104, 1.73819
1.396, 5, 19.5557,-23.7671, 9.00879
1.426, 3, -2.08774, 1.52152, 11.1271
1.424, 4, -0.0963666, 0.146645, 1.5706
1.434, 3, -3.40276, 4.67228, 11.3671
1.435, 4, 0.382474, 0.0993594, 1.56461
1.421, 5, 19.8486,-23.877, 8.8623
1.445, 3, -1.81062, 3.48356, 9.80545
1.444, 4, 0.827795, -0.0167594, 1.95068
1.453, 3, 0.923563, -0.664391, 7.94157
1.454, 4, 1.0331, -0.0939724, 2.30981
1.446, 5, 20.3247,-25.3784, 8.89893
1.464, 3, 1.39163, -2.95385, 8.27676
1.463, 4, 0.905008, -0.228646, 2.23858
1.474, 3, 1.52211, -3.52187, 9.21468
1.472, 4, 0.492607, -0.514155, 1.93631
1.471, 5, 19.8486,-26.4771, 8.64258
1.491, 3, -0.760758, -3.13461, 11.3264
1.481, 4, -0.0538695, -0.715866, 1.58017
1.501, 3, -1.32758, -1.93152, 10.4303
1.5, 4, -0.234632, -0.656011, 1.05105
1.496, 5, 19.1528,-26.9897, 8.49609
1.51, 3, -1.59633, -0.177769, 9.56903
1.511, 4, 0.00778116, -0.44173, 1.03729
1.521, 3, -2.46782, 0.869694, 9.07941
1.519, 4, 0.106542, -0.141258, 1.15161
1.522, 5, 18.75,-26.8799, 8.38623
1.528, 3, -3.23157, 1.44191, 9.11652
1.53, 4, 0.11971, 0.0963666, 1.32639
1.54, 3, -2.74974, 1.21506, 8.97466
1.538, 4, 0.105345, 0.237026, 1.52152
1.522, 5, 18.75,-26.8799, 8.38623
1.55, 3, -2.36846, 1.36529, 8.98664
1.548, 4, 0.133477, 0.328006, 1.62447
1.559, 3, -2.1063, 0.768539, 8.78732
1.557, 4, 0.148441, 0.407613, 1.75375
1.547, 5, 19.2627,-28.1616, 8.23975
1.567, 3, -1.42814, 0.563834, 8.88548
1.569, 4, 0.0879869, 0.460285, 1.93212
1.578, 3, -0.89184, -0.00718261, 9.22067
1.576, 4, -0.0640449, 0.472855, 2.15777
1.572, 5, 20.0317,-28.6377, 8.49609
1.597, 3, -0.552462, -2.74136, 9.60434
1.595, 4, -0.32202, 0.467468, 2.16077
1.606, 3, -0.857723, -2.86406, 10.1059
1.605, 4, -0.313042, 0.415394, 1.78548
1.598, 5, 20.6909,-29.4067, 8.6792
1.615, 3, -1.13904, -1.35153, 10.4998
1.614, 4, -0.326809, 0.347159, 1.37906
1.625, 3, -1.8974, 0.208296, 11.1749
1.624, 4, -0.323816, 0.323816, 1.25037
1.621, 5, 21.3501,-29.4067, 9.59473
1.634, 3, -2.95085, 2.21164, 11.2958
1.633, 4, -0.2478, 0.35494, 1.46166
1.646, 5, 21.4233,-29.5898, 9.77783
1.652, 3, -1.85431, -0.246603, 9.24102
1.644, 4, -0.116717, 0.399233, 1.99078
1.663, 3, -0.949899, -2.39241, 8.71011
1.662, 4, -0.262764, 0.659004, 2.7647
1.646, 5, 21.4233,-29.5898, 9.77783
1.672, 3, -0.505177, -3.20165, 8.95372
1.671, 4, -0.512958, 0.650026, 2.6001
1.68, 3, -0.823605, -1.81062, 10.6775
1.682, 4, -0.711676, 0.548272, 2.20686
1.674, 5, 22.522,-29.9927, 10.2539
1.691, 3, -0.693121, -0.547674, 11.2055
1.69, 4, -0.719458, 0.325611, 1.88543
1.699, 3, -1.39582, 0.0646434, 11.0869
1.701, 4, -0.542885, 0.149039, 1.71604
1.697, 5, 22.2656,-30.249, 9.74121
1.718, 3, -1.76932, -0.372897, 9.89943
1.709, 4, -0.31783, 0.0299275, 1.62806
1.728, 3, -1.91476, -0.420781, 10.1568
1.73, 4, -0.113126, 0.00059855, 1.42335
1.722, 5, 22.522,-30.249, 10.144
1.737, 3, -1.43054, -0.378284, 10.4555
1.739, 4, 0.0161609, -0.0460884, 1.24439
1.749, 3, -0.840963, -0.201711, 10.6422
1.748, 4, 0.117914, -0.162806, 1.10612
1.747, 5, 22.4854,-31.2012, 10.1074
1.758, 3, -0.319027, -0.281917, 10.1251
1.757, 4, 0.17358, -0.269946, 1.01873
1.767, 3, -0.837372, -0.411204, 10.2705
1.766, 4, 0.190339, -0.307655, 0.932542
1.771, 5, 21.8262,-31.3477, 9.92432
1.785, 3, -1.27312, -0.607529, 9.69472
1.776, 4, 0.228048, -0.370503, 0.824204
1.796, 3, -1.62806, -0.529717, 9.9922
1.795, 4, 0.308852, -0.360926, 0.662595
1.798, 5, 21.6064,-31.8604, 10.2905
1.804, 3, -2.11468, 0.0191536, 10.2921
1.806, 4, 0.292093, -0.25618, 0.591368
1.815, 3, -1.25995, -0.453103, 9.82221
1.814, 4, 0.262764, -0.189142, 0.572813
1.798, 5, 21.6064,-31.8604, 10.2905
1.825, 3, -1.12946, -1.16598, 9.54508
1.824, 4, 0.244209, -0.0897826, 0.451307
1.834, 3, -1.28748, -1.45986, 9.23803
1.833, 4, 0.2478, -0.0508768, 0.20231
1.822, 5, 21.2769,-32.4829, 10.9131
1.843, 3, -1.43054, -0.715866, 9.10455
1.842, 4, 0.23942, -0.0664391, -0.112527
1.853, 3, -2.0632, 0.260968, 9.19852
1.852, 4, 0.198719, -0.017358, -0.336385
1.847, 5, 20.8374,-32.959, 10.4736
1.862, 3, -2.09852, 0.405817, 9.61392
1.861, 4, 0.144251, 0.0951695, -0.372897
1.88, 3, -1.62686, -1.54665, 9.66599
1.871, 4, 0.0592565, 0.242413, -0.32202
1.874, 5, 21.5332,-33.3618, 10.2539
1.891, 3, -1.34015, -2.24516, 10.158
1.89, 4, -0.271742, 0.490213, -0.326809
1.899, 3, -0.94571, -1.97342, 10.8733
1.9, 4, -0.438139, 0.509965, -0.453701
1.897, 5, 22.1191,-32.6294, 10.3271
1.91, 3, -0.733823, -1.06961, 11.3808
1.909, 4, -0.478242, 0.439935, -0.637456
1.922, 5, 22.9248,-32.0801, 10.9497
1.919, 3, -0.585981, -0.638055, 10.9038
1.918, 4, -0.394445, 0.346561, -0.820014
1.927, 3, -1.12887, -0.0843956, 10.565
1.929, 4, -0.266355, 0.277727, -1.00317
1.922, 5, 22.9248,-32.0801, 10.9497
1.938, 3, -1.38924, -0.219668, 9.65103
1.937, 4, -0.201113, 0.19812, -1.16478
1.957, 3, -1.88484, -0.338181, 9.26377
1.956, 4, -0.472256, 0.240617, -1.43772
1.947, 5, 22.7051,-31.0181, 10.2905
1.965, 3, -2.1871, -0.61531, 9.6193
1.967, 4, -0.644639, 0.271143, -1.49039
1.976, 3, -1.41916, -0.705691, 10.1382
1.975, 4, -0.65242, 0.246004, -1.55144
1.972, 5, 22.9248,-29.5898, 10.4736
1.984, 3, -1.15879, 0.029329, 10.252
1.986, 4, -0.539294, 0.244807, -1.66696
1.995, 3, -1.54007, 0.268151, 9.51456
1.994, 4, -0.413, 0.329203, -1.69869
1.997, 5, 23.3643,-28.6743, 10.3271
2.003, 3, -2.02968, -0.381277, 9.04529
2.005, 4, -0.384269, 0.479439, -1.63763
2.022, 3, -2.54085, -1.80583, 9.53551
2.013, 4, -0.509366, 0.632069, -1.6095
2.024, 5, 24.2065,-27.2461, 10.6201
2.033, 3, -1.8597, -2.1464, 10.3214
2.031, 4, -0.68115, 0.615908, -1.48321
2.041, 3, -2.22242, -1.5694, 11.1079
2.043, 4, -0.553659, 0.566229, -1.54306
2.048, 5, 24.8291,-26.0376, 10.5835
2.052, 3, -2.03268, -1.81062, 10.7147
2.05, 4, -0.341772, 0.476446, -1.56282
2.06, 3, -2.16496, -2.01831, 10.489
2.062, 4, -0.144251, 0.416591, -1.61429
2.048, 5, 24.8291,-26.0376, 10.5835
2.071, 3, -1.96384, -2.4792, 10.2897
2.07, 4, 0.0287304, 0.29748, -1.74837
2.079, 3, -1.43054, -2.52528, 10.6297
2.081, 4, 0.208296, 0.133477, -1.97163
2.073, 5, 25.1221,-25.2686, 11.1694
2.09, 3, -1.16837, -1.54306, 10.8332
2.089, 4, 0.394445, 0.0101754, -2.19608
2.1, 3, -0.979827, -1.21865, 10.2155
2.099, 4, 0.506374, -0.0269348, -2.23618
2.098, 5, 25.3784,-24.353, 10.4736
2.109, 3, -1.22344, -0.999579, 9.4547
2.108, 4, 0.506972, 0.023942, -2.13144
2.128, 3, -1.01813, -1.41078, 9.26795
2.126, 4, 0.285509, -0.0472855, -1.83875
2.122, 5, 24.7559,-23.877, 10.144
2.136, 3, -0.742203, -2.63721, 9.74081
2.138, 4, 0.053271, -0.065242, -1.86329
2.147, 3, -1.26055, -3.7577, 9.40502
2.146, 4, -0.102352, -0.0622492, -2.10031
2.148, 5, 24.2065,-22.7417, 9.70459
2.155, 3, -2.88561, -3.78882, 9.41939
2.157, 4, -0.108338, -0.059855, -2.47082
2.166, 3, -4.36403, -0.687136, 10.9678
2.165, 4, 0.0975637, -0.158616, -2.78865
2.173, 5, 23.7671,-21.9727, 9.52148
2.176, 3, -4.28562, 1.88843, 11.5796
2.174, 4, 0.448913, -0.308852, -2.67971
2.185, 3, -4.04321, 0.895431, 10.17
2.184, 4, 0.694318, -0.270545, -2.18231
2.173, 5, 23.7671,-21.9727, 9.52148
2.193, 3, -2.94607, -1.15161, 8.80647
2.195, 4, 0.84216, -0.179565, -1.72682
2.211, 3, -0.195127, -3.9235, 6.70736
2.202, 4, 0.879869, -0.111929, -1.58795
2.198, 5, 22.5586,-22.0093, 9.26514
2.223, 3, -1.33237, -4.31794, 6.61757
2.221, 4, 0.390853, 0.193332, -2.48997
2.233, 3, -1.82498, -3.33033, 7.37115
2.231, 4, 0.175375, 0.249596, -3.05081
2.225, 5, 22.7417,-21.8628, 9.08203
2.242, 3, -2.91494, 0.365714, 9.79169
2.24, 4, 0.0526724, 0.303465, -3.41593
2.252, 3, -3.44825, 3.04183, 10.4405
2.25, 4, -0.111929, 0.307655, -3.22738
2.248, 5, 22.6318,-20.5078, 8.97217
2.261, 3, -3.69186, 2.26013, 10.583
2.259, 4, -0.329203, 0.351948, -2.49895
2.272, 5, 22.8149,-19.6655, 9.11865
2.278, 3, -1.86269, -1.57179, 11.7675
2.271, 4, -0.36332, 0.433351, -1.77949
2.287, 3, 0.794276, -3.28844, 11.0702
2.289, 4, 0.260968, 0.341174, -1.32519
2.272, 5, 22.8149,-19.6655, 9.11865
2.299, 3, 1.27372, -5.10683, 9.75937
2.297, 4, 0.574608, 0.249596, -1.74837
2.306, 3, 0.397437, -5.83168, 8.27376
2.308, 4, 0.680552, 0.23523, -2.48997
2.3, 5, 22.998,-19.519, 9.15527
2.318, 3, -2.00754, -3.02088, 8.97167
2.316, 4, 0.649427, 0.255581, -3.22499
2.325, 3, -3.47878, 1.01095, 10.3017
2.327, 4, 0.540491, 0.223259, -3.52786
2.324, 5, 22.2656,-19.3359, 9.11865
2.344, 3, -2.27329, 2.40976, 11.1648
2.335, 4, 0.431555, 0.133477, -3.14478
2.354, 3, -1.6089, -0.143054, 10.647
2.356, 4, 0.541688, 0.047884, -1.66217
2.348, 5, 21.7529,-18.7866, 8.64258
2.366, 3, -0.785897, -2.85449, 9.63068
2.364, 4, 0.61531, 0.0418985, -1.321
2.375, 3, -0.0460884, -5.4935, 8.7556
2.374, 4, 0.5782, 0.0502782, -1.38983
2.373, 5, 21.2769,-19.5557, 8.71582
2.384, 3, 0.306458, -6.76841, 7.63511
2.383, 4, 0.440533, 0.0395043, -1.8148
2.393, 3, -0.781108, -5.17507, 7.87333
2.392, 4, 0.16101, 0.0712275, -2.39719
2.397, 5, 21.1304,-18.7134, 8.78906
2.411, 3, -4.07433, 2.6432, 11.4287
2.402, 4, -0.166397, 0.131681, -2.79044
